employee_id,gender,height,waist,salary,dob,death
6973399,f,1.59,1.02,75867.00,1977-09-30,2014-04-08
0315273,f,1.42,0.93,72638.00,1971-04-13,1995-12-05
8699789,f,1.77,1.00,68701.00,1961-02-05,1990-02-06
1242327,f,1.61,1.00,61662.00,1947-03-23,1972-08-29
1561820,f,1.78,1.07,72889.00,1959-04-07,1986-02-16
3085688,m,1.67,1.27,50996.00,1978-12-03,2001-09-06
6889732,f,1.64,0.99,58141.00,1981-07-15,2003-10-01
3881518,f,1.68,1.37,64375.00,1983-01-17,2002-01-30
6237427,f,1.59,0.88,39690.00,1969-10-05,1995-05-30
1980793,f,1.52,1.30,77197.00,1964-09-05,1994-02-23
1479695,F,1.64,1.09,15480.00,1978-02-14,2005-07-19
7357062,f,1.70,1.46,84023.00,1961-06-22,1993-12-03
0260024,m,1.77,1.30,52803.00,1967-12-16,1984-05-27
2469799,f,1.53,1.22,1309.00,1966-05-03,1985-06-11
9866856,f,1.62,1.32,45676.00,1946-03-11,1968-02-21
6331216,m,1.92,0.91,66024.00,1971-02-27,2003-05-15
2756758,m,1.79,1.19,74936.00,1951-08-23,1970-12-24
0912271,f,1.68,1.03,50795.00,1946-01-17,1974-10-01
0453760,f,1.68,1.14,72678.00,1950-03-26,1969-08-20
6445029,f,1.65,0.89,49406.00,1975-11-03,2006-05-13
2228486,m,1.81,1.13,49675.00,1973-06-29,1992-07-31
3948797,m,1.83,1.26,65502.00,1963-07-24,1993-04-08
9334888,f,1.54,1.06,101379.00,1946-01-29,1980-09-15
4572215,f,1.75,1.10,82705.00,1956-05-08,1992-06-26
5163647,f,1.61,1.05,38853.00,1951-06-05,1971-12-01
4037780,m,1.70,1.09,,1960-01-15,1999-10-24
9912635,m,1.91,1.17,56193.00,1951-12-05,1973-08-22
0339077,f,1.61,1.24,64376.00,1956-11-16,1982-10-09
6532731,f,1.60,1.33,42615.00,1983-05-04,2000-05-27
3205049,m,1.77,1.28,85897.00,1978-01-29,2009-11-04
4708728,m,1.81,1.23,71091.00,1964-10-09,1983-11-03
6621324,f,1.60,1.14,52108.00,1956-06-24,1980-04-30
7720297,f,1.68,1.34,61265.00,1968-03-26,1989-03-14
8033711,f,1.50,1.15,35630.00,1956-11-29,1978-10-14
0612950,m,1.88,1.62,98843.00,1976-11-04,2008-12-18
6036093,f,1.73,0.91,40394.00,1965-02-27,1994-11-29
9124463,f,1.65,1.36,40344.00,1983-11-25,2004-09-24
6382532,m,1.53,0.91,63491.00,1949-11-02,1976-08-01
6982761,m,1.75,0.94,55286.00,1954-12-19,1982-07-24
6098051,m,1.74,1.51,64326.00,1977-12-30,1998-04-28
3087313,f,1.62,1.06,79020.00,1958-11-24,1987-09-22
8242056,f,1.64,1.29,77998.00,1966-08-22,2001-04-02
4175667,f,1.49,0.52,53081.00,1946-10-04,1983-02-25
8037804,f,1.61,1.01,35047.00,1950-01-20,1974-08-18
1183816,f,1.72,1.18,52636.00,1960-10-12,1984-08-20
0064724,f,1.67,1.21,80582.00,1983-01-02,2014-02-08
3134840,f,1.76,1.23,18786.00,1962-01-19,1982-05-24
7906778,f,1.67,1.13,,1945-12-20,1968-12-07
1138731,m,1.79,1.15,115059.00,1981-10-29,2011-10-09
8423768,m,1.69,1.32,41537.00,1962-04-06,1983-01-18
5682183,m,1.87,0.89,60970.00,1962-03-20,1993-10-10
3192492,m,1.73,1.33,74303.00,1949-12-27,1966-05-12
4950019,m,1.80,1.34,49109.00,1972-03-15,1996-01-08
0088351,f,1.78,1.77,77532.00,1972-04-27,2002-07-31
1696058,f,1.73,1.36,73250.00,1972-06-10,1992-07-13
5717764,f,1.63,1.19,92469.00,1976-06-29,2008-01-29
3992744,m,1.82,1.24,56019.00,1971-08-05,2004-03-04
4983750,f,1.66,0.81,22413.00,1952-11-16,1985-03-02
8106606,f,1.53,0.63,53608.00,1982-11-12,2018-12-24
6654064,f,1.69,1.04,58842.00,1981-08-23,2007-12-29
9355725,m,1.62,0.99,37420.00,1964-10-06,1989-07-25
5851781,f,1.54,1.04,71025.00,1966-04-04,1988-09-08
4779806,m,1.78,0.81,105457.00,1981-09-07,2022-03-15
8571820,m,1.75,0.82,71769.00,1959-12-22,1988-02-02
4858064,f,1.66,1.43,84268.00,1954-10-05,1985-09-04
4151064,m,1.76,0.83,75113.00,1946-01-25,1991-01-11
0884369,f,1.50,1.16,,1981-02-06,2006-02-23
4338215,m,1.73,1.36,68169.00,1963-08-21,1985-05-20
2876662,f,1.70,1.15,28230.00,1957-02-18,1980-12-11
3461058,m,1.84,1.35,55419.00,1981-12-15,2007-09-18
3806727,f,1.62,1.14,33485.00,1965-05-18,1989-05-19
2633783,m,1.87,1.11,73742.00,1974-03-04,2003-05-27
8818144,m,1.84,1.36,63405.00,1968-07-16,1987-08-05
1747075,f,1.74,1.11,63409.00,1961-06-11,1988-04-16
9905231,m,1.78,1.23,59570.00,1954-10-04,1982-03-15
3607246,f,1.56,1.23,47007.00,1968-04-05,1986-05-25
8943994,f,1.61,0.67,55039.00,1954-09-21,1991-10-30
7243976,f,1.69,1.10,91230.00,1965-01-07,1996-11-20
3612092,f,1.56,1.21,58688.00,1984-05-23,1999-08-06
5286940,f,1.73,1.04,110958.00,1948-12-29,1984-05-27
2756091,m,1.68,1.28,84201.00,1946-12-08,1980-07-25
2752068,f,1.57,1.42,65612.00,1963-03-05,1985-09-22
3978358,m,1.88,1.49,20963.00,1983-08-22,2003-01-07
7431124,f,1.59,1.09,88407.00,1965-04-26,2001-09-05
0419635,m,1.85,1.87,54201.00,1946-01-04,1962-11-28
7353271,f,1.51,0.91,68392.00,1962-04-15,1985-10-01
1611502,f,1.60,0.78,56227.00,1965-12-25,1992-10-23
2979362,m,1.70,1.00,82961.00,1959-10-23,1997-12-02
0293186,m,1.74,0.98,39158.00,1966-10-24,1991-10-10
2440928,f,1.64,1.53,78402.00,1967-02-21,1998-02-22
7106937,f,1.52,1.38,97664.00,1982-07-13,2013-11-29
6238003,f,1.60,0.88,95620.00,1970-12-10,2006-05-20
2796137,f,1.66,1.38,79882.00,1975-12-24,2006-04-23
9619582,m,1.81,1.27,46285.00,1946-03-11,1971-05-14
6221984,f,1.64,1.44,,1965-08-27,1996-09-25
1095866,m,1.84,0.77,52728.00,1951-09-10,1989-12-30
0347709,m,1.77,1.20,68674.00,1949-08-14,1978-05-20
0979716,f,1.64,1.18,50152.00,1948-06-14,1970-02-06
0110734,m,1.82,1.12,75976.00,1981-05-15,2016-11-08
1084240,f,1.79,1.47,84882.00,1950-06-26,1984-01-28
8519497,m,1.70,1.37,66803.00,1950-09-23,1975-09-08
1986014,m,1.73,1.35,48933.00,1960-03-08,1988-05-26
9998838,m,1.78,1.11,64256.00,1982-09-21,2009-09-01
3276866,m,1.81,1.33,68320.00,1983-06-03,2009-04-03
1810705,f,1.56,1.10,70086.00,1953-03-27,1976-10-07
0418101,m,1.79,1.30,43219.00,1980-04-26,2005-08-11
4436348,m,1.72,1.15,24196.00,1973-07-17,1998-01-08
2858528,m,1.68,0.99,58255.00,1957-04-04,1979-06-15
9394902,m,1.78,1.38,17942.00,1954-05-22,1973-07-05
4757684,f,1.65,1.45,80252.00,1949-12-19,1979-02-18
2838907,f,1.66,1.26,66257.00,1963-03-28,1984-04-02
3462311,m,1.81,1.40,38640.00,1956-06-29,1973-09-28
0811787,m,1.73,0.94,56294.00,1959-06-20,1988-03-31
7179515,m,1.80,1.07,90414.00,1963-12-29,2001-07-29
7851191,female,1.72,1.31,56747.00,1975-05-18,1999-12-28
0201837,f,1.73,1.27,75729.00,1966-09-13,1998-04-11
2182023,m,1.85,1.22,32022.00,1970-04-15,1990-03-27
9682526,m,1.74,1.09,53852.00,1977-11-14,1996-04-26
3537722,f,1.91,1.26,49678.00,1954-08-20,1974-01-02
8882675,m,1.67,1.43,60326.00,1982-12-06,1999-06-29
9238153,f,1.52,1.16,55928.00,1976-07-05,1995-02-08
8871777,f,1.65,1.05,62421.00,1962-11-07,1988-03-18
5575117,m,1.74,1.31,83053.00,1956-11-16,1989-02-11
0649991,f,1.64,0.99,50864.00,1968-11-27,1996-04-05
8196333,f,1.50,1.25,41848.00,1976-03-13,1998-12-28
7284807,m,1.82,1.51,104593.00,1946-11-29,1977-06-09
9077281,f,1.63,1.35,46834.00,1951-06-20,1967-02-17
0505111,m,1.84,1.17,43205.00,1949-04-29,1968-10-02
3620132,m,1.73,1.42,93320.00,1947-01-31,1977-05-04
6889600,f,1.65,1.28,33004.00,1984-08-13,2006-09-05
1713477,m,1.71,1.28,74980.00,1946-09-18,1966-10-31
8710573,m,1.77,0.89,72911.00,1954-07-19,1983-07-07
6414071,m,1.72,1.59,60772.00,1954-02-26,1973-11-10
3454433,f,1.48,1.10,79368.00,1981-07-05,2013-05-31
7283722,f,1.70,1.16,53159.00,1966-04-21,1988-05-11
7855792,m,1.79,1.38,100397.00,1981-11-08,2014-04-07
0767824,f,1.57,1.09,71854.00,1961-02-13,1981-06-17
2792327,f,1.69,1.80,77474.00,1960-06-12,1992-07-26
8451741,f,1.64,1.16,56802.00,1976-11-18,2000-11-06
6345460,m,1.64,1.39,45598.00,1956-08-13,1979-06-30
9565258,m,1.81,0.94,77613.00,1965-11-06,2002-10-28
0398880,m,1.96,1.11,77947.00,1953-01-25,1988-03-24
1528755,m,1.94,1.65,54224.00,1945-03-24,1966-09-07
9966514,m,1.75,1.04,64997.00,1967-08-09,1990-07-22
9784194,m,1.81,1.47,34825.00,1979-06-08,1998-09-09
9429175,f,1.83,1.66,61066.00,1950-02-11,1967-12-15
5015502,f,1.66,1.33,49867.00,1973-03-25,1992-08-03
1053110,m,1.84,1.28,48132.00,1970-06-17,1994-04-16
2456601,m,1.80,1.13,51808.00,1948-06-21,1976-04-12
1911374,m,1.76,1.23,69367.00,1947-10-23,1964-09-13
7183403,f,1.75,1.19,58545.00,1980-11-02,2004-02-03
6686014,m,1.74,0.97,82515.00,1975-07-15,2012-01-11
1096652,f,1.61,0.92,51723.00,1948-11-24,1980-01-23
9827928,f,1.62,0.90,78644.00,1984-04-03,2020-08-01
5966944,f,1.44,0.87,64980.00,1976-02-19,1998-02-27
6003368,f,1.62,1.28,46915.00,1957-07-13,1977-02-09
7632234,m,1.84,1.52,54820.00,1951-03-03,1975-03-20
7124002,f,1.62,1.33,57005.00,1969-03-09,1993-01-22
5788211,m,1.79,1.15,43177.00,1953-11-14,1976-11-06
1899020,f,1.52,0.93,50107.00,1978-06-12,2002-03-03
1823331,f,1.59,1.14,75808.00,1965-09-11,2002-07-05
2737809,m,1.71,1.13,55725.00,1983-02-28,2007-08-29
6415116,f,1.72,1.13,48270.00,1946-03-17,1964-11-15
0296918,f,1.55,0.89,29892.00,1974-08-20,2005-01-07
7455648,m,1.83,1.48,81277.00,1961-10-28,1991-11-22
4056471,f,1.58,0.98,40998.00,1949-08-22,1970-07-10
9633842,f,1.64,1.36,28526.00,1979-06-24,2002-05-08
0765610,f,1.51,1.27,82590.00,1982-05-22,2015-02-01
0648906,m,1.97,1.45,41823.00,1969-11-09,1993-07-31
3465924,f,1.69,1.17,77698.00,1968-07-28,2003-07-03
6317966,f,1.62,0.80,97066.00,1961-02-05,2002-05-20
9834395,m,1.78,1.16,62785.00,1979-06-13,2006-06-22
5170854,f,1.70,0.93,4390.00,1959-12-02,1988-01-21
1882663,f,1.78,0.89,83394.00,1983-07-01,2021-08-04
2256408,m,1.61,0.94,56584.00,1959-07-24,1985-06-07
5515868,m,1.85,1.67,74443.00,1971-05-18,1993-02-18
0602051,m,1.83,1.46,94047.00,1983-04-26,2017-08-19
6884190,m,1.83,1.74,64571.00,1969-10-22,1987-11-02
3750614,f,1.54,1.42,29475.00,1971-11-05,1996-09-10
6589364,f,1.63,1.34,77578.00,1953-04-30,1980-06-04
2264555,m,1.73,1.00,72628.00,1972-01-05,1992-03-11
6746852,m,1.79,1.22,52646.00,1955-01-23,1978-11-27
5078166,m,1.81,1.85,65173.00,1953-05-01,1964-11-10
2932294,f,1.46,0.92,95848.00,1948-04-06,1980-01-16
6182712,m,1.84,1.41,73037.00,1947-03-14,1973-09-06
2841149,m,1.72,1.50,32139.00,1982-12-07,2007-02-22
5639536,m,1.83,1.38,43297.00,1963-02-05,1982-11-23
9397118,f,1.66,1.49,78309.00,1982-06-06,2012-04-27
1311377,m,1.71,1.15,63990.00,1966-07-04,1989-04-30
7201789,m,1.76,1.47,42784.00,1950-10-09,1966-10-25
3576385,m,1.73,1.19,54224.00,1969-02-08,1991-10-26
7231357,m,1.80,1.24,66278.00,1982-11-29,2003-01-05
1095539,m,1.89,1.79,63278.00,1951-06-10,1978-03-11
9278457,f,1.58,0.76,25634.00,1978-03-04,2008-07-28
8135409,f,1.66,1.08,78512.00,1963-12-07,2001-12-09
9715226,m,1.77,1.25,43822.00,1978-11-08,2001-07-16
3916539,m,1.86,1.04,76982.00,1965-04-11,2008-03-13
1048460,m,1.81,1.14,66099.00,1959-09-04,1983-10-22
2295466,m,1.85,1.68,59036.00,1961-11-07,1979-09-25
5849271,m,1.79,0.92,76430.00,1979-10-07,2022-01-23
7672050,f,1.62,0.78,7187.00,1976-01-11,2006-07-04
8881491,f,1.49,0.89,41937.00,1962-07-28,1985-12-27
9374548,f,1.64,1.17,73512.00,1946-12-07,1968-07-04
9064993,f,1.66,1.12,109382.00,1975-10-25,2007-07-30
3652747,m,1.71,1.26,56018.00,1971-07-04,1990-11-03
3643607,m,1.83,1.41,79671.00,1984-05-11,2018-11-17
6636806,f,1.62,0.95,25776.00,1952-05-09,1975-06-12
6684373,f,1.56,0.95,65112.00,1983-08-09,2007-09-26
0677693,m,1.90,1.13,50373.00,1983-10-18,2008-10-19
7635263,f,1.59,1.13,79313.00,1969-05-01,2005-03-10
0993858,f,1.65,1.51,66953.00,1950-04-02,1965-07-12
3224908,f,1.59,1.20,50390.00,1978-11-12,2004-06-17
1219845,f,1.74,1.07,40624.00,1957-11-20,1982-05-30
4450131,f,1.52,1.10,58413.00,1964-11-07,1986-08-09
0292460,m,1.71,0.99,64083.00,1972-10-04,1992-03-24
1185477,f,1.69,0.73,46108.00,1975-12-27,2007-01-05
6107871,m,1.90,1.56,63112.00,1968-05-01,1987-01-26
0752143,m,1.68,1.15,62740.00,1964-01-06,1988-01-11
0900686,m,1.75,1.89,55352.00,1974-06-18,1989-05-17
0873149,m,1.91,1.45,82352.00,1949-01-24,1983-03-24
1613282,m,1.78,1.22,48023.00,1955-06-04,1979-03-04
0045397,f,1.80,1.13,97022.00,1967-04-12,2001-02-10
9736745,m,1.84,0.89,58386.00,1954-08-30,1985-11-06
8994166,m,1.81,1.38,116895.00,1971-05-06,2000-01-31
8238075,f,1.40,0.96,55942.00,1978-09-19,2002-11-17
1102644,m,1.78,1.07,44697.00,1983-08-30,2007-05-26
6964637,f,1.64,1.12,71079.00,1946-09-22,1967-12-30
8111865,f,1.57,1.16,79796.00,1950-03-08,1981-04-29
1397754,f,1.66,1.43,31903.00,1956-07-08,1979-10-12
6638520,f,1.60,1.23,30637.00,1947-06-10,1970-07-16
8588634,f,1.56,0.67,66771.00,1971-12-24,2000-05-20
5446391,f,1.66,1.65,49557.00,1982-03-04,1998-10-20
0686475,m,1.94,1.41,34223.00,1962-09-29,1984-10-23
1469084,m,1.80,1.14,78647.00,1969-01-26,2004-06-07
3134734,f,1.54,1.20,53932.00,1962-03-28,1982-09-23
2218489,f,1.62,1.10,61654.00,1959-12-09,1983-12-28
5231124,m,1.80,1.29,65689.00,1973-04-20,1997-05-30
7601782,m,1.81,1.37,56036.00,1977-01-12,2000-03-06
2424131,f,1.59,0.98,50311.00,1970-06-13,2000-06-04
7837735,f,1.60,0.77,37945.00,1967-02-09,1997-02-11
9275204,m,1.82,1.30,38051.00,1953-04-14,1978-06-12
2364450,m,1.87,1.19,38504.00,1974-12-02,2001-09-14
3242809,f,1.49,1.23,57286.00,1980-02-20,2002-03-08
2827460,f,1.57,1.26,83661.00,1964-06-20,1996-01-07
9845431,m,1.76,1.01,92689.00,1960-04-16,1996-07-09
9918459,f,1.67,1.39,58419.00,1974-03-18,1994-07-17
4220375,m,1.79,1.29,42398.00,1965-10-25,1988-09-19
3928780,m,1.83,1.67,62915.00,1975-07-26,1999-12-02
4710238,f,1.56,0.88,71436.00,1970-10-02,1993-08-18
2157966,m,1.75,1.17,76314.00,1976-03-03,2010-01-22
7385190,m,1.69,1.07,44594.00,1974-03-18,1995-05-05
3114774,m,1.66,1.03,75432.00,1959-06-19,1994-04-01
1951007,m,1.79,0.96,83000.00,1954-12-22,1995-07-27
9071448,m,2.00,1.11,54312.00,1965-07-17,1994-05-05
6584502,m,1.79,1.12,45430.00,1960-05-14,1986-01-31
6058098,m,1.85,1.01,64603.00,1970-01-28,2001-11-17
5337109,f,1.59,1.22,39179.00,1954-01-10,1970-12-01
3280290,f,1.63,1.21,58878.00,1965-06-10,1986-07-17
1261827,f,1.56,1.22,56577.00,1955-04-21,1973-08-20
6078709,m,1.72,1.38,90827.00,1976-03-10,2009-08-26
5029759,m,1.85,1.31,61974.00,1949-01-08,1972-01-29
6380078,f,1.58,1.14,40453.00,1965-10-27,1989-05-16
0426765,f,1.76,1.34,98693.00,1957-08-19,1991-09-05
1944678,f,1.63,1.23,65543.00,1973-04-01,1991-03-22
7061006,m,1.70,1.04,40570.00,1973-05-20,1995-10-17
1516055,f,1.51,1.01,68337.00,1955-05-15,1982-07-14
9456999,f,1.75,1.22,100184.00,1952-01-19,1981-10-11
8270192,m,1.90,1.06,57726.00,1958-12-08,1984-03-05
8386705,f,1.69,1.26,60102.00,1959-03-10,1984-04-26
8982417,f,1.71,0.89,88046.00,1949-03-06,1985-11-17
8906778,f,1.91,1.90,57077.00,1954-09-20,1974-04-03
5653491,f,1.52,0.86,85771.00,1962-02-01,1995-05-12
5654847,m,1.83,1.05,48082.00,1984-08-18,2008-12-21
0064113,f,1.60,0.92,49060.00,1984-11-21,2015-12-27
6331272,f,1.73,1.14,99484.00,1980-11-21,2013-02-06
3628917,f,1.75,1.36,100063.00,1970-03-18,2000-08-21
6729660,m,1.81,1.42,46533.00,1984-03-24,2008-06-11
9931430,f,1.59,1.08,44355.00,1967-02-28,1992-05-18
3334430,m,1.76,1.33,78593.00,1966-04-21,1997-11-15
0498233,m,1.78,1.22,74176.00,1978-11-10,2002-12-14
0325173,f,1.56,1.19,67454.00,1951-02-22,1974-11-06
9089893,f,1.51,0.89,65524.00,1969-06-03,1995-11-05
9414088,m,1.81,1.38,41382.00,1955-02-28,1977-03-05
0351391,f,1.73,1.42,85090.00,1946-04-26,1975-08-23
9094179,m,1.70,1.48,36358.00,1981-06-14,1999-10-01
4241587,f,1.63,1.22,50259.00,1973-03-08,2000-09-09
2511719,f,1.67,1.11,63616.00,1982-05-02,2006-09-28
4661769,m,1.76,1.50,46242.00,1962-04-02,1985-10-22
5159728,m,1.73,1.17,86444.00,1955-09-25,1991-04-15
3218337,f,1.57,1.03,12945.00,1970-06-04,1997-09-04
3247257,f,1.55,1.10,45049.00,1979-01-08,2001-12-18
7531351,f,1.66,1.38,99279.00,1980-12-10,2015-03-28
0004661,m,1.86,0.75,58912.00,1961-01-04,1992-07-02
5948270,m,1.77,1.19,92534.00,1976-01-21,2010-03-11
2844891,m,1.73,1.60,88405.00,1973-02-26,2003-08-03
2539583,f,1.66,1.18,50909.00,1946-03-04,1967-08-04
6122241,m,1.84,1.07,46154.00,1978-02-10,2004-12-21
5860598,m,1.94,1.39,57196.00,1969-09-10,1992-03-29
2725920,f,1.53,1.02,74210.00,1963-08-16,1986-11-22
1879729,f,1.61,1.13,78103.00,1960-11-11,1993-11-14
1145090,m,1.91,1.41,50527.00,1965-07-14,1991-06-27
3331232,m,1.88,1.03,38917.00,1946-08-25,1973-04-28
1377586,f,1.62,1.18,95057.00,1971-09-14,2004-05-29
7522395,f,1.59,0.95,57856.00,1970-12-18,1997-09-07
7716938,m,1.80,1.54,48801.00,1984-09-13,2007-02-07
3966875,m,1.83,1.17,76991.00,1958-10-18,1996-01-21
6163334,f,1.60,1.08,77417.00,1949-10-12,1980-01-17
6274030,f,1.53,0.88,50332.00,1966-10-03,1989-07-22
6284384,f,1.56,0.95,95381.00,1972-04-24,2009-04-27
5801485,f,1.55,1.26,78016.00,1948-03-18,1978-08-26
5662896,f,1.55,1.09,36893.00,1969-12-09,1998-04-14
8260251,m,1.81,1.40,60707.00,1976-09-04,1994-12-27
1316888,f,1.63,1.15,70407.00,1957-08-10,1983-04-21
1385878,m,1.93,1.47,86510.00,1974-03-29,2009-07-26
0833325,m,1.88,1.26,108865.00,1950-02-16,1985-03-12
8138244,f,1.62,1.52,42088.00,1961-09-20,1981-06-21
1245186,m,1.91,1.50,72153.00,1946-03-26,1967-05-04
4901134,m,1.77,1.20,74708.00,1947-05-24,1969-05-04
3940579,m,1.75,1.47,45268.00,1958-09-11,1979-09-14
2643677,m,1.95,1.31,35814.00,1972-06-29,2000-02-10
6851866,m,1.78,1.45,85786.00,1982-02-19,2008-08-25
9675264,f,1.69,1.20,77802.00,1950-04-26,1985-11-18
7369957,m,1.84,1.34,81168.00,1949-04-16,1982-10-31
3199214,m,1.90,1.56,67043.00,1956-01-06,1976-10-23
2596666,f,1.59,1.09,77539.00,1975-02-18,2006-03-23
7700507,m,1.83,1.71,73170.00,1964-01-23,1985-06-30
9260213,m,1.84,1.02,92394.00,1968-08-06,2004-09-01
4639155,f,1.46,1.29,35362.00,1954-06-05,1979-09-12
9494256,f,1.64,1.53,43817.00,1945-09-07,1967-03-24
5382363,m,1.79,1.39,95446.00,1980-02-16,2006-04-09
2610361,m,1.93,1.34,64989.00,1952-02-18,1974-05-04
8244121,f,1.73,0.93,60727.00,1956-09-08,1991-04-18
9110841,m,1.84,1.14,297.00,1963-12-01,1990-03-08
3531076,f,1.67,1.06,67041.00,1984-11-30,2013-03-25
4294911,f,1.71,1.21,21015.00,1961-05-22,1979-08-14
6057076,f,1.83,0.98,57324.00,1962-03-25,1990-02-04
0794499,f,1.55,1.00,23340.00,1982-12-05,2006-01-29
6058047,f,1.77,1.08,78139.00,1958-09-01,1992-06-27
0304546,m,1.84,1.10,51153.00,1952-08-27,1980-11-26
4680872,m,1.59,1.26,74071.00,1954-08-24,1973-05-13
0414505,f,1.71,1.26,47692.00,1954-12-15,1982-03-04
0989887,m,1.92,1.30,95748.00,1953-11-09,1988-01-23
4956588,m,1.69,1.17,64104.00,1967-03-19,1997-11-26
6328116,f,1.70,1.52,54959.00,1950-05-12,1970-01-28
4365435,m,1.81,0.98,73403.00,1957-02-24,1989-05-07
2659209,f,1.53,0.98,52215.00,1954-07-19,1977-01-10
7333989,f,1.64,1.33,83475.00,1960-10-25,1990-10-27
1946105,f,1.57,1.18,70044.00,1977-11-15,2006-04-10
2608699,m,1.80,1.29,63286.00,1958-02-23,1977-05-11
0834974,f,1.65,1.11,79062.00,1973-02-21,2008-01-02
0011005,m,1.74,1.56,73571.00,1965-01-20,1983-06-15
7854314,m,1.78,1.27,52044.00,1954-02-13,1975-02-03
0960889,f,1.69,1.20,16822.00,1965-12-22,1986-04-18
2957591,m,1.80,1.28,80020.00,1975-12-01,2011-09-17
6411080,f,1.60,1.28,101194.00,1954-03-14,1984-05-24
8073501,f,1.55,1.08,44556.00,1981-01-25,2001-06-02
8709124,m,1.77,1.29,61466.00,1959-02-04,1980-09-20
7594620,f,1.60,1.19,83239.00,1970-03-21,2002-07-24
0704351,m,1.76,0.67,68527.00,1947-09-17,1982-08-19
1018595,m,1.80,1.50,75698.00,1975-06-28,2008-04-04
2002708,f,1.74,1.42,104262.00,1979-01-18,2015-06-13
6665846,m,1.73,1.01,97947.00,1957-08-19,1993-06-27
1382835,m,1.78,1.43,84167.00,1980-03-13,2012-09-07
2166151,m,1.79,1.08,43329.00,1984-06-15,2010-03-12
3852719,f,1.66,1.02,78443.00,1978-08-13,2011-02-25
8118398,f,1.62,0.78,71175.00,1963-05-25,1991-02-22
5298218,m,1.77,1.54,56585.00,1945-03-14,1969-05-22
1240141,f,1.65,0.90,79384.00,1953-10-10,1988-04-19
9453580,m,1.68,1.33,55403.00,1983-07-21,2002-11-02
4492607,m,1.71,1.53,28921.00,1978-04-11,1999-10-12
2797850,m,1.89,1.39,67740.00,1959-12-23,1984-01-06
1644152,f,1.67,1.13,56464.00,1967-09-04,1990-04-09
7463855,m,1.68,1.11,91104.00,1970-12-23,2005-10-18
3108764,m,1.75,0.94,51316.00,1949-05-07,1977-05-22
7444360,m,1.75,1.29,70406.00,1963-09-19,1986-08-15
7798309,m,1.87,1.40,79552.00,1962-02-21,1995-03-23
4814218,m,1.72,1.10,71346.00,1958-04-21,1982-01-08
9312899,F,1.72,1.08,78549.00,1969-02-05,1999-08-13
8617519,f,1.50,0.96,43391.00,1945-07-18,1970-05-29
9392207,f,1.45,1.14,69352.00,1983-05-16,2003-03-27
4083400,f,1.53,0.81,24209.00,1979-05-05,2013-02-06
7305072,f,1.56,1.29,50530.00,1967-09-16,1986-12-19
9676722,m,1.71,1.71,89372.00,1954-11-03,1979-06-02
8746523,m,1.70,1.24,69041.00,1946-09-15,1977-07-25
5837902,m,1.72,1.28,47816.00,1973-10-19,2003-09-28
4761234,m,1.84,1.40,47742.00,1953-10-24,1977-11-20
4761597,m,1.71,1.54,82157.00,1965-04-04,1994-07-25
1970500,m,1.83,1.89,69629.00,1966-11-20,1983-05-11
1355791,f,1.66,1.22,64204.00,1964-06-11,1986-04-30
0322605,m,1.83,1.31,74275.00,1973-09-05,1994-11-20
5126342,,1.80,1.12,91205.00,1956-10-31,1994-12-24
0549672,f,1.63,0.93,116684.00,1976-09-01,2012-05-09
6057918,m,1.80,1.14,54815.00,1971-05-08,2000-09-23
3052713,M,1.77,1.42,57385.00,1957-01-13,1980-01-05
7555139,f,1.66,1.20,66085.00,1963-10-25,1987-01-28
4977109,f,1.70,1.00,55615.00,1975-06-08,1998-02-19
8762190,f,1.58,1.14,63198.00,1969-01-24,1997-12-25
5452512,m,1.84,1.22,94561.00,1947-10-08,1977-07-06
5759554,m,1.82,1.35,110922.00,1949-07-25,1982-06-21
3416162,m,1.76,1.03,88258.00,1952-08-10,1988-08-16
6031634,f,1.69,1.36,73309.00,1974-12-06,1988-04-16
0979316,f,1.48,1.10,67449.00,1961-12-27,1982-05-27
2456737,f,1.72,0.86,29057.00,1984-03-27,2012-06-08
8794825,m,1.68,1.32,34483.00,1983-08-20,2006-06-29
3465426,m,1.72,1.41,52216.00,1955-09-01,1977-11-06
8413119,m,1.74,1.30,105280.00,1945-01-19,1979-02-09
1158938,f,1.68,1.32,36402.00,1955-06-28,1979-11-30
1072146,m,1.80,1.25,57307.00,1951-09-03,1975-06-05
5816644,f,1.68,1.33,39679.00,1949-03-21,1972-07-13
3801110,f,1.67,1.19,17223.00,1970-02-28,1993-09-27
5812625,F,1.63,1.12,57748.00,1973-11-11,1992-12-07
3499246,f,1.52,0.98,44679.00,1981-07-10,2005-01-16
2904071,f,1.60,0.96,68139.00,1946-02-21,1969-01-04
9761176,f,1.71,1.14,46495.00,1982-09-10,2005-11-05
4893236,f,1.59,1.25,53983.00,1980-01-25,1998-02-01
6826938,m,1.80,1.21,57111.00,1964-03-23,1987-12-06
6951100,m,1.69,1.26,89371.00,1966-10-01,1996-01-17
6927422,f,1.52,1.26,75557.00,1958-02-07,1989-09-06
8390795,f,1.76,1.06,94732.00,1966-02-06,1998-02-06
0148801,m,1.85,1.26,27827.00,1948-08-01,1977-08-28
3763830,f,1.61,1.10,46840.00,1982-03-16,2004-07-28
3023260,f,1.69,0.89,68889.00,1957-03-08,1986-11-10
5477162,f,1.68,1.30,75531.00,1979-04-18,2013-01-05
8829044,m,1.81,1.37,44706.00,1962-07-02,1988-10-02
